"last_name, first_name","player_id","year","player_age","pa","double","home_run","k_percent","bb_percent","xwoba","exit_velocity_avg","out_zone_swing_miss","pull_percent","opposite_percent","groundballs_percent"
"McGuire, Reese",624512,2021,26,217,15,1,20.3,6.9,".281","87.5",46,35.3,23.7,42.3
"Nuñez, Dom",624513,2021,26,263,12,10,34.6,12.9,".261","86",76,50,18.8,31.9
"Soler, Jorge",624585,2021,29,602,27,27,23.6,11.1,".359","91.2",170,50.7,20.1,41.4
"Sosa, Edmundo",624641,2021,25,326,8,6,19.3,5.2,".320","86.7",94,33.3,25.4,51.8
"Heredia, Guillermo",628338,2021,30,347,26,5,23.3,9.2,".290","86.6",101,37.8,24,44
"Hernandez, Yadiel",628450,2021,33,289,8,9,20.4,7.6,".312","89.7",65,28.5,31.9,55.6
"Ibáñez, Andy",628451,2021,28,272,15,7,12.9,5.5,".320","88.8",55,31.8,26.4,38.2
"Cronenworth, Jake",630105,2021,27,643,33,21,14,8.6,".344","88.6",88,32.9,28.8,43.1
"Frazier, Clint",640449,2021,26,218,9,5,29.8,14.7,".313","86.9",44,36.4,17.8,45.8
"Meadows, Austin",640457,2021,26,591,29,27,20.6,10,".326","89.3",140,40.3,25.5,28.7
"Mercado, Óscar",640458,2021,26,238,11,6,17.6,8.8,".279","86.2",46,43.9,25.4,43.9
"Pinder, Chad",640461,2021,29,233,16,6,26.6,6.9,".354","92.6",47,34.6,22.9,48.4
"Anderson, Tim",641313,2021,28,551,29,17,21.6,4,".324","89.6",161,31.1,27.4,56
"Bauers, Jake",641343,2021,25,315,7,4,24.8,9.5,".297","88.1",79,39.7,23,34.3
"Bellinger, Cody",641355,2021,25,350,9,10,26.9,8.9,".281","89.3",92,42.4,22.3,31.7
"Calhoun, Willie",641432,2021,26,284,10,6,12,7.4,".323","90.2",33,34.8,22,40.1
"Collins, Zack",641470,2021,26,231,13,4,29.9,14.7,".323","91.1",40,42.5,26.8,33.1
"Crawford, J.P.",641487,2021,26,687,37,9,16.6,8.4,".298","86.3",95,30.4,28.4,46.7
"Davis, Jonathan",641505,2021,29,103,1,1,25.2,11.7,".284","85.1",21,40.3,29,45.2
"Dozier, Hunter",641531,2021,29,543,27,16,28.4,7.9,".299","89.9",203,37.5,21.2,38.3
"Engel, Adam",641553,2021,29,140,9,7,22.1,7.9,".348","86.8",45,39.8,22.6,41.9
"Fraley, Jake",641584,2021,26,265,7,9,26.8,17.4,".335","85.3",58,39,20.5,39.7
"Garver, Mitch",641598,2021,30,243,15,13,29.2,12.8,".386","92.3",54,51.4,20.3,31.2
"Guillorme, Luis",641645,2021,26,156,3,1,14.7,14.7,".302","86.4",20,23.6,34.5,51.8
"Hampson, Garrett",641658,2021,26,494,21,11,23.9,6.7,".291","87",115,32.6,27.4,42.4
"Heim, Jonah",641680,2021,26,285,13,10,20.4,5.3,".285","87.1",56,41.2,21.3,40.3
"Lewis, Kyle",641786,2021,25,147,4,5,25.2,10.9,".350","89.7",32,40.9,29,33.3
"Locastro, Tim",641796,2021,28,156,4,2,21.2,4.5,".258","82.1",28,33.6,33.6,43
"Mancini III, Trey",641820,2021,29,616,33,21,23.2,8.3,".341","88.9",179,33.6,28.3,49
"Martin, Jason",641829,2021,25,154,3,6,26.6,5.2,".280","87.5",33,44.8,22.9,46.7
"McKinney, Billy",641856,2021,26,300,11,9,26.3,10.7,".288","88.1",56,45.2,25.5,37.2
"McMahon, Ryan",641857,2021,26,596,32,23,24.7,9.9,".325","90.5",148,28.2,32.4,39.4
"O'Neill, Tyler",641933,2021,26,537,26,34,31.3,7.1,".389","93",166,36.2,27,36.2
"Smith, Dominic",642086,2021,26,493,20,11,22.7,6.5,".325","89",149,37.1,23.8,39.4
"Tellez, Rowdy",642133,2021,26,325,14,11,20,7.1,".340","92.2",87,34.3,26.6,41.6
"Valaika, Pat",642162,2021,28,281,8,5,27,5.7,".265","86.8",79,32.1,35.3,31
"VanMeter, Josh",642165,2021,26,310,17,6,26.8,10.6,".274","89.3",67,38.3,22.8,36.3
"Wade, Tyler",642180,2021,26,145,5,0,25.5,11,".254","82.2",26,30,31.1,61.1
"White, Eli",642201,2021,27,220,6,6,30,8.2,".249","85.5",55,43.9,20.5,38.6
"Williams, Justin",642211,2021,25,137,0,4,33.6,12.4,".316","92.1",45,31.5,21.9,53.4
"Mejía, Francisco",642336,2021,25,277,15,6,17.7,6.1,".285","85.7",68,40.2,27,42.6
"Sierra, Magneuris",642423,2021,25,225,6,0,22.2,6.7,".240","82.3",53,29.4,33.8,51.2
"Rosario, Amed",642708,2021,25,588,25,11,20.4,5.3,".300","88.8",156,27.9,30.2,51.4
"Adames, Willy",642715,2021,25,555,32,25,28.1,10.3,".325","89.5",168,42.1,23.1,37.1
"Gutiérrez, Kelvin",642721,2021,26,295,8,3,25.8,6.4,".263","89.9",88,35.2,25.5,60.2
"Alcántara, Sergio",642727,2021,24,255,6,5,29,11.8,".275","87.5",54,38.9,20.8,47.7
"Estrada, Thairo",642731,2021,25,132,4,7,17.4,6.8,".313","86.6",28,42.9,22.4,51
"Wynns, Austin",642851,2021,30,139,4,4,22.3,5.8,".242","83.6",37,41,27,46
"Benintendi, Andrew",643217,2021,26,538,27,17,18,6.7,".331","89.6",96,36,24.3,39.5
"Cooper, Garrett",643265,2021,30,250,10,9,27.2,12,".362","91.1",62,35.1,24.3,52
"Dubón, Mauricio",643289,2021,26,187,9,5,21.9,4.8,".273","86.1",43,38.2,25.7,42.6
"Jansen, Danny",643376,2021,26,205,13,11,21.5,8.3,".333","90",35,53.9,16.3,31.2
"Kemp, Tony",643393,2021,29,397,16,8,12.8,13.1,".321","86.7",43,35.8,20.1,37.8
"Kiner-Falefa, Isiah",643396,2021,26,677,25,8,13.3,4.1,".292","85.5",111,31.6,29.9,54.4
"Long Jr., Shed",643418,2021,25,121,4,4,32.2,7.4,".260","87.6",35,37,23.3,63
"McNeil, Jeff",643446,2021,29,426,19,7,13.6,6.8,".315","88.1",75,35,30.4,46.8
"Schwindel, Frank",643524,2021,29,259,20,14,15.8,6.2,".332","86.9",71,39.3,21.9,41.8
"Tauchman, Mike",643565,2021,30,191,5,4,30.4,12,".276","87.5",43,28.4,35.8,46.8
"Chang, Yu",644374,2021,25,251,14,9,27.5,4.4,".282","87.1",75,34.9,32.5,35.5
"Albies, Ozzie",645277,2021,24,686,40,30,18.7,6.9,".329","89.6",166,42.5,25.6,31.5
"Robles, Victor",645302,2021,24,369,21,2,23,8.9,".288","84.1",84,48.1,20.9,42.1
"Devers, Rafael",646240,2021,24,664,37,38,21.5,9.3,".394","92.9",165,33,24.6,42.3
"Naylor, Josh",647304,2021,24,250,13,7,18,5.6,".311","89.8",57,33,23.4,50.5
"Toro, Abraham",647351,2021,24,375,12,11,14.4,8.3,".323","86.8",63,29.7,30.7,41.7
"Díaz, Aledmys",649557,2021,30,319,19,8,19.4,5,".319","88.7",83,48.7,16.8,41.8
"Urías, Luis",649966,2021,24,570,25,23,20.4,11.1,".333","87.9",103,42.1,21.2,41.8
"Díaz, Lewin",650331,2021,24,128,4,8,25.8,4.7,".294","88.3",48,40.4,27,32.6
"Arraez, Luis",650333,2021,24,479,17,2,10,9,".337","88.4",49,26.9,31.9,46.6
"Jiménez, Eloy",650391,2021,24,231,10,10,24.7,6.9,".325","90.5",83,36.3,27.4,48.4
"Torres, Gleyber",650402,2021,24,516,22,9,20.2,9.7,".331","87.1",102,34.3,26.6,41.8
"Castro, Willi",650489,2021,24,450,15,9,24.2,5.1,".286","85.6",164,29.7,35.2,48.1
"Díaz, Yandy",650490,2021,29,541,20,13,15.7,12.8,".332","89.9",74,31.3,27.6,52.1
"De La Cruz, Bryan",650559,2021,24,219,7,5,24.2,8.2,".301","88.4",75,35.4,27.9,49
"Rengifo, Luis",650859,2021,24,190,1,6,20,4.7,".293","85.8",47,33.3,23.4,49.6
"Adams, Riley",656180,2021,25,120,8,2,33.3,12.5,".317","88.4",42,30.5,33.9,45.8
"Bradley, Bobby",656252,2021,25,279,10,16,35.5,9,".331","89",101,35.6,26.2,40.9
"Chapman, Matt",656305,2021,28,622,15,27,32.5,12.9,".321","89.7",146,37.8,22.3,33.6
"Chavis, Michael",656308,2021,25,124,7,3,33.9,0.8,".256","89.7",57,43.8,25,48.8
"Díaz, Isan",656371,2021,25,278,9,4,26.3,12.2,".272","88.7",83,35.9,27.1,46.5
"Hill, Derek",656537,2021,25,150,3,3,28,6.7,".289","86.9",40,35.1,26.8,45.4
"Hilliard, Sam",656541,2021,27,238,7,14,36.6,9.7,".311","89.8",80,40.9,20.5,44.1
"Hoskins, Rhys",656555,2021,28,443,29,27,24.4,10.6,".378","91.2",108,42.8,24,29.7
"Jackson, Alex",656577,2021,25,151,4,3,48.3,8.6,".222","89.6",74,53.4,17.2,34.5
"Joe, Connor",656582,2021,28,211,9,8,19.4,12.3,".370","88.2",37,36.9,29.8,33.3
"Luplow, Jordan",656669,2021,27,193,8,11,29.5,14.5,".315","86.8",42,38.7,25.5,33
"McKinstry, Zach",656716,2021,26,172,9,7,29.1,5.8,".272","88.4",52,42.3,20.7,44.1
"Mullins II, Cedric",656775,2021,26,675,37,30,18.5,8.7,".344","89.4",122,41.7,25.1,40.7
"O'Hearn, Ryan",656811,2021,27,254,5,9,28,5.1,".297","90.8",79,39.3,26.8,42.9
"Peters, DJ",656847,2021,25,240,9,13,34.2,5,".273","87.5",77,36.8,22.2,38.9
"Schwarber, Kyle",656941,2021,28,471,19,32,27,13.6,".399","92.3",97,43.8,20.1,39.4
"Smith, Pavin",656976,2021,25,545,27,11,19.4,7.7,".317","87.2",92,34.4,25.4,47.8
"Thomas, Lane",657041,2021,25,264,15,7,23.9,14,".322","91",44,35.4,23.2,44.5
"Tucker, Cole",657061,2021,24,131,4,2,25.2,9.9,".274","86.7",32,40,17.6,51.8
"Verdugo, Alex",657077,2021,25,604,32,13,15.9,8.4,".342","90",102,33.1,26.5,50.3
"White, Evan",657108,2021,25,104,3,2,29.8,5.8,".240","85.2",25,37.9,25.8,43.9
"DeJong, Paul",657557,2021,27,402,10,19,25.6,8.7,".312","86.3",115,41.6,22.7,38.4
"Laureano, Ramón",657656,2021,26,378,21,14,25.9,7.1,".335","87.9",113,42.6,22.5,44.3
"Sheets, Gavin",657757,2021,25,179,8,11,22.3,8.9,".337","90.4",48,36.4,25.6,46.3
"Fuentes, Joshua",658069,2021,28,284,11,7,22.9,4.2,".230","85.2",89,32.9,28.5,39.1
"Olivares, Edward",658668,2021,25,111,2,5,17.1,4.5,".297","87.3",31,47.6,20.2,47.6
"Moncada, Yoán",660162,2021,26,616,33,14,25.5,13.6,".353","90.1",161,35.6,26.8,44.1
"Ohtani, Shohei",660271,2021,26,639,26,46,29.6,15,".408","93.6",206,46.6,22.9,39.7
"Tsutsugo, Yoshi",660294,2021,29,262,12,8,27.5,11.1,".281","89.6",59,35,29.4,40.6
"Hernández, Yonny",660634,2021,23,166,5,0,19.3,10.2,".297","83.1",21,28.3,37.2,53.1
"Acuña Jr., Ronald",660670,2021,23,360,19,24,23.6,13.6,".429","93.8",67,47.9,19.8,31.8
"Sánchez, Jesús",660821,2021,23,251,8,14,31.1,8,".333","90.2",80,36,26.7,46.7
"Park, Hoy",660829,2021,25,150,5,3,25.3,12,".292","85.9",24,46.7,19.6,43.5
"Contreras, William",661388,2021,23,185,4,8,29.2,10.3,".320","92.5",66,37.3,14.5,48.2
"Varsho, Daulton",662139,2021,24,315,17,11,21.3,9.5,".323","87.7",75,34.4,26.6,38.5
"Nootbaar, Lars",663457,2021,23,124,3,5,22.6,10.5,".286","89.1",16,42.2,22.9,48.2
"Hoerner, Nico",663538,2021,24,170,10,0,14.7,10,".320","87",35,29.6,33.6,50.4
"Riley, Austin",663586,2021,24,662,33,33,25.4,7.9,".366","90.1",185,39.5,23.7,38.8
"Madrigal, Nick",663611,2021,24,215,10,2,7.9,5.1,".289","85.5",27,21.2,34.8,59.2
"Larnach, Trevor",663616,2021,24,301,12,7,34.6,10.3,".306","90",106,39.9,26.6,45.6
"Mountcastle, Ryan",663624,2021,24,586,23,33,27.5,7,".326","89.1",222,38.7,28.4,35.5
"McKenna, Ryan",663630,2021,24,197,6,2,37.6,12.2,".281","86.5",42,30.9,24.7,46.4
"Hayes, Ke'Bryan",663647,2021,24,396,20,6,22,7.8,".294","90.2",84,21.3,31.8,57.4
"Tucker, Kyle",663656,2021,24,567,37,30,15.9,9.3,".396","91.4",111,34.9,24.2,34
"Cameron, Daz",663662,2021,24,115,5,4,33,8.7,".284","88.7",32,23.1,30.8,38.5
"India, Jonathan",663697,2021,24,631,34,21,22.3,11.3,".352","87.6",132,48.5,17.4,44.9
"Raleigh, Cal",663728,2021,24,148,12,2,35.1,4.7,".227","88",51,48.9,21.6,36.4
"Grisham, Trent",663757,2021,24,527,28,15,22.6,10.2,".309","88.8",74,38.5,25.6,42
"Stephenson, Tyler",663886,2021,24,402,21,10,18.7,10.2,".324","88.4",69,31.8,34.6,50
"Williams, Luke",663897,2021,24,108,4,1,21.3,9.3,".266","84.7",23,42.7,14.7,60
"Rodgers, Brendan",663898,2021,24,415,21,15,20.2,4.6,".311","88.8",87,30.8,28.5,50.8
"Lowe, Nathaniel",663993,2021,25,642,24,18,25.2,12.5,".323","90.8",120,24.9,35.2,54.5
"Happ, Ian",664023,2021,26,535,20,25,29.2,11.6,".317","89.5",142,37.8,29.5,47.1
"France, Ty",664034,2021,26,650,32,18,16.3,7.1,".346","88.5",143,35.7,25.7,46.7
"Lowe, Brandon",664040,2021,26,615,31,39,27.2,11.1,".357","89.3",186,39.4,25.3,34.8
"Bader, Harrison",664056,2021,27,401,21,16,21.2,6.7,".290","86.2",112,38.4,25.7,44
"Stevenson, Andrew",664057,2021,27,213,6,5,28.6,6.1,".299","89.6",68,30.6,25.4,51.5
"Fletcher, David",664058,2021,27,665,27,2,9,4.7,".280","82.3",57,29,36,49.4
"Moore, Dylan",664238,2021,28,377,11,12,29.4,10.6,".288","86.5",72,36.9,26.1,32
"Garlick, Kyle",664247,2021,29,107,8,5,29.9,5.6,".345","88.4",29,42.6,19.1,38.2
"Straw, Myles",664702,2021,26,638,29,4,19,10.5,".303","87.1",64,25.7,35.5,41.1
"Bohm, Alec",664761,2021,24,417,15,7,26.6,7.4,".313","92",79,26,31.5,52.7
"Wade Jr., LaMonte",664774,2021,27,381,17,18,23.4,8.7,".344","90.1",81,46.5,23.2,35.8
"Tom, Ka'ai",664789,2021,27,133,2,2,27.1,12.8,".289","84.2",38,38.7,20,46.7
"Zavala, Seby",664874,2021,27,104,3,5,39.4,5.8,".219","88",42,35.7,37.5,39.3
"Mendick, Danny",664901,2021,27,186,5,2,22.6,9.7,".260","84.1",37,26.6,37.1,43.5
"Brown, Seth",664913,2021,28,307,13,20,29,7.5,".318","88.9",99,43.3,22.7,31.4
"Walsh, Jared",665120,2021,27,585,34,29,26,8.2,".326","89.6",143,37.3,21,49.6
"Maton, Nick",665155,2021,24,131,7,2,29.8,7.6,".281","87.8",37,40,25,33.8
"Tatis Jr., Fernando",665487,2021,22,546,31,42,28,11.4,".407","93.9",201,42.2,21.6,41
"Guerrero Jr., Vladimir",665489,2021,22,698,29,48,15.8,12.3,".421","95.1",173,37.9,26.2,45.6
"Soto, Juan",665742,2021,22,654,20,29,14.2,22.2,".429","93",72,29,26.6,52.9
"Taveras, Leody",665750,2021,22,185,6,3,32.4,4.9,".246","87.2",36,33,24.3,54.8
"Chisholm Jr., Jazz",665862,2021,23,507,20,18,28.6,6.7,".307","90.2",145,37,27.2,49.4
"Giménez, Andrés",665926,2021,22,210,10,5,25.7,5.2,".268","86.4",73,41.3,28.3,51.4
"Kirilloff, Alex",666135,2021,23,231,11,8,22.5,6.1,".366","91",60,32.3,25,48.8
"Lux, Gavin",666158,2021,23,381,12,7,21.8,10.8,".323","89.8",79,39.4,22.8,46.9
"Adell, Jo",666176,2021,22,140,5,4,22.9,5.7,".312","86.3",42,48.5,18.2,47.5
"Bichette, Bo",666182,2021,23,690,30,29,19.9,5.8,".355","91.4",195,29,33.5,49.3
"Carlson, Dylan",666185,2021,22,619,31,18,24.6,9.2,".322","88.2",146,39.3,28.1,40.1
"Kieboom, Carter",666198,2021,23,249,6,6,24.9,10,".298","85.3",72,42.7,21,49
"Trammell, Taylor",666211,2021,23,178,7,8,42.1,9.6,".233","85.9",71,51.8,20.5,43.4
"Dalbec, Bobby",666915,2021,26,453,21,25,34.4,6.2,".344","92.4",144,35.9,26,37
"García, Adolis",666969,2021,28,622,26,31,31.2,5.1,".299","91",232,40.2,23.5,43
"Gurriel Jr., Lourdes",666971,2021,27,541,28,21,18.9,5.9,".339","89.7",142,34.3,27.9,45.4
"Rooker Jr., Brent",667670,2021,26,213,10,9,32.9,7,".341","91",58,42,26.9,37
"Arozarena, Randy",668227,2021,26,604,32,20,28.1,9.3,".304","89.9",162,35.4,22,49.2
"Barrera, Tres",668663,2021,26,107,3,2,20.6,11.2,".311","82",30,27.5,26.1,47.8
"Rogers, Jake",668670,2021,26,127,5,6,36.2,8.7,".298","90.7",34,34.3,35.7,25.7
"Baddoo, Akil",668731,2021,22,461,20,13,26.5,9.8,".309","86",103,37.4,26.5,40.5
"Knizner, Andrew",668800,2021,26,185,7,1,21.1,10.8,".274","87.5",40,23.8,34.4,51.6
"Reynolds, Bryan",668804,2021,26,646,35,24,18.4,11.6,".386","89.4",154,39.9,23,39.9
"Rojas, Josh",668942,2021,27,550,32,11,24.9,10.5,".295","88.2",99,35.9,25.1,49.6
"Marsh, Brandon",669016,2021,23,260,12,2,35,7.7,".324","92",86,32.7,29.9,44.9
"Murphy, Sean",669221,2021,26,448,23,17,25.4,8.9,".337","89.2",122,41.5,21.3,40.1
"Senzel, Nick",669222,2021,26,124,4,1,12.9,9.7,".357","88.9",22,37.5,26,45.8
"Edman, Tommy",669242,2021,26,691,41,11,13.7,5.5,".316","87.5",106,41.1,24.3,46.9
"Solak, Nick",669256,2021,26,511,18,11,20.9,6.7,".299","86.9",124,30.1,26.8,54.6
"Smith, Will",669257,2021,26,501,19,25,20.2,11.6,".362","90.1",75,34.3,24.7,31.2
"Espinal, Santiago",669289,2021,26,246,13,2,12.2,8.9,".307","84.8",35,38.9,30.6,43
"Hiura, Keston",669374,2021,24,197,9,4,39.1,7.1,".281","90.7",70,36.4,34.3,37.4
"Hays, Austin",669720,2021,25,529,26,22,20.2,5.3,".316","88.8",148,38.4,24.4,43.4
"Lopez, Nicky",670032,2021,26,565,21,2,13.1,8.7,".283","86.8",82,24.9,29,58
"Short, Zack",670097,2021,26,184,4,6,32.1,12,".242","87.5",34,39.8,27.2,27.2
"Rojas, Jose",670351,2021,28,184,14,6,27.2,8.2,".293","90.7",52,45.8,16.1,36.4
"Young, Andrew",670370,2021,27,104,7,6,43.3,5.8,".312","88.8",53,19.1,34,42.6
"Alvarez, Yordan",670541,2021,24,598,35,33,24.2,8.4,".386","93.2",146,34.2,28.4,38
"Brosseau, Mike",670712,2021,27,169,9,5,31.4,8.9,".276","90.1",42,41.4,20.2,37.4
"Walls, Taylor",670764,2021,24,176,10,1,27.8,13.1,".280","88.5",23,35.6,24,48.1
"García, Luis",671277,2021,21,247,18,6,17.4,4.5,".279","86.8",64,43,21.8,57
"Kelenic, Jarred",672284,2021,21,377,13,14,28.1,9.5,".314","87.5",112,36.6,24.1,44
"Kirk, Alejandro",672386,2021,22,189,8,8,11.6,10.1,".373","92.3",25,35.9,23.4,40.7
"Robert Jr., Luis",673357,2021,23,296,22,13,20.6,4.7,".386","91.2",101,41.2,21.8,37.5
"Akiyama, Shogo",673451,2021,33,183,8,0,21.9,7.7,".280","86.5",37,25.8,36.3,56.5
"Kim, Ha-Seong",673490,2021,25,298,12,8,23.8,7.4,".265","86.7",46,46.8,15.4,41.8
"Clement, Ernie",676391,2021,25,133,4,3,14.3,5.3,".289","86.7",19,25.7,32.4,39
"Meyers, Jake",676694,2021,25,163,8,6,30.7,6.1,".321","89.5",43,30.3,28.3,44.4
"McCormick, Chas",676801,2021,26,320,12,14,32.5,7.8,".311","90.3",90,38.5,26.7,35.3
"Franco, Wander",677551,2021,20,308,18,7,12,7.8,".329","88.2",43,36.3,23.7,45.3
"Duran, Jarren",680776,2021,24,112,3,2,35.7,3.6,".250","89.6",43,27.9,35.3,48.5
"Jeffers, Ryan",680777,2021,24,293,10,14,36.9,7.5,".299","89.2",100,42.8,22.6,43.4
"Miller, Owen",680911,2021,24,202,8,4,26.7,4.5,".267","86.4",55,29,31.2,55.8
"Vaughn, Andrew",683734,2021,23,469,22,15,21.5,8.7,".332","91.1",122,30.8,30.8,43.9
"Pujols, Albert",405395,2022,42,351,14,24,15.7,8,".365","91.2",93,52.3,17.4,38
"Cabrera, Miguel",408234,2022,39,433,10,5,23.3,6.5,".275","89.9",116,31.6,28.6,52.5
"Molina, Yadier",425877,2022,39,270,8,5,14.8,1.9,".254","84.7",57,36.3,25.1,39
"Canó, Robinson",429664,2022,39,104,1,1,24,3.8,".237","88.2",37,38.7,37.3,54.7
"Suzuki, Kurt",435559,2022,38,159,4,4,18.2,9.4,".255","85.2",34,45.1,15.9,30.1
"Cruz Jr., Nelson",443558,2022,41,507,16,10,23.5,9.7,".320","90.9",164,32.8,29.8,53
"Peralta, David",444482,2022,34,490,30,12,23.3,8.4,".313","90.3",156,38.1,22.4,36.3
"Escobar, Alcides",444876,2022,35,131,4,0,24.4,3.8,".233","81.8",32,26.1,28.3,38
"Longoria, Evan",446334,2022,36,298,13,14,27.9,9.1,".324","91.1",72,43,24.2,37.1
"Blackmon, Charlie",453568,2022,35,577,22,16,18.9,5.5,".301","86.2",106,43,21,44.4
"Maldonado, Martín",455117,2022,35,379,12,15,30.6,5.8,".253","88.4",137,41.9,23.1,43.6
"Chirinos, Robinson",455139,2022,38,220,9,4,30.5,8.6,".245","84.8",80,49.2,15.4,40.8
"Cain, Lorenzo",456715,2022,36,156,5,1,23.1,5.1,".230","87.9",45,34.5,23.6,59.1
"Solano, Donovan",456781,2022,34,304,16,4,20.1,6.3,".315","88.3",75,34.2,27.4,45.2
"McCutchen, Andrew",457705,2022,35,580,25,17,21.4,9.8,".325","89.1",119,43.3,19.7,41.8
"Turner, Justin",457759,2022,37,532,36,13,16.7,9.4,".339","89.5",91,34.6,29.7,32.8
"Votto, Joey",458015,2022,38,376,18,11,25.8,11.7,".322","89.7",85,37.8,23.1,44.9
"Andrus, Elvis",462101,2022,33,577,32,17,15.9,6.8,".293","87.9",122,37.5,23.9,46.5
"Santana, Carlos",467793,2022,36,506,18,19,17.4,14,".352","90.7",77,47,18.8,39.1
"Belt, Brandon",474832,2022,34,298,9,8,27.2,12.4,".326","88.4",78,36.8,29.3,29.3
"Lowrie, Jed",476704,2022,38,184,5,3,21.2,8.2,".247","86.2",39,45.4,22.3,41.5
"Brantley Jr., Michael",488726,2022,35,277,14,5,10.8,11.2,".374","89.8",26,37.2,20.9,44.2
"Gurriel Jr., Yuli",493329,2022,38,584,40,8,12.5,5.1,".271","88.2",94,29.5,31.2,41.7
"Rojas, Miguel",500743,2022,33,507,19,6,12,5.1,".293","86.1",97,32.4,31.2,47.1
"Escobar, Eduardo",500871,2022,33,542,26,20,23.8,7.4,".314","88.3",155,40.6,21.5,30.9
"Adrianza, Ehire",501303,2022,32,110,3,0,22.7,10,".274","84.6",22,43.8,17.8,50.7
"Pham, Tommy",502054,2022,34,622,23,17,26.8,9,".311","92.2",138,34.2,26,48.2
"Martinez, J.D.",502110,2022,34,596,43,16,24.3,8.7,".349","89.1",198,31.6,29.5,38.2
"Goldschmidt, Paul",502671,2022,34,651,41,35,21.7,12.1,".367","90.8",135,36.3,27.4,40.8
"Gonzalez, Marwin",503556,2022,33,207,7,6,26.1,6.8,".282","88",60,47.4,23.7,37.8
"Altuve, Jose",514888,2022,32,604,39,28,14.4,10.9,".354","85.9",96,46.9,16.8,41
"Hernández, César",514917,2022,32,617,28,1,18.5,7.3,".290","84.8",123,32.8,31.7,48.6
"Segura, Jean",516416,2022,32,387,9,10,15,6.5,".303","87.6",78,25.6,28.6,56.2
"Marte, Starling",516782,2022,33,505,24,16,19.2,5.1,".336","86.8",128,38.8,24.1,50.1
"Culberson, Charlie",518586,2022,33,124,6,2,25,4,".251","85.3",48,38.6,27.3,58
"d'Arnaud, Travis",518595,2022,33,426,25,18,21.1,4.5,".313","88.5",115,38.9,25.5,45.4
"Donaldson, Josh",518626,2022,36,546,28,15,27.1,9.9,".299","90.7",151,42.3,17.9,43.5
"Freeman, Freddie",518692,2022,32,708,47,21,14.4,11.9,".403","91.3",128,34.6,30.4,38.9
"Grandal, Yasmani",518735,2022,33,376,7,5,21,12,".290","90",67,35.2,30.4,43.6
"Heyward, Jason",518792,2022,32,151,5,1,21.2,7.3,".278","87.6",34,51.4,17.1,45.7
"LeMahieu, DJ",518934,2022,33,541,18,12,13.1,12.4,".344","89.2",69,24.8,37.3,54.6
"Moustakas, Mike",519058,2022,33,285,12,7,26.3,8.4,".270","87.6",107,38.3,22.8,35
"Rizzo, Anthony",519203,2022,32,548,21,32,18.4,10.6,".349","89.4",125,45.9,23.2,33.3
"Romine, Austin",519222,2022,33,136,3,3,33.8,2.9,".195","87.2",50,29.4,30.6,55.3
"Stanton, Giancarlo",519317,2022,32,452,7,31,30.3,11.1,".350","95",136,32.6,25.8,47
"Vogt, Stephen",519390,2022,37,191,4,7,24.1,8.9,".282","87",53,41.3,18.3,31
"Perez, Salvador",521692,2022,32,473,23,23,23,3.8,".323","91.4",188,42.2,22.7,36.9
"Flores, Wilmer",527038,2022,30,602,28,19,17.1,9.8,".310","87.8",114,46.6,21.2,34.7
"García, Avisaíl",541645,2022,31,380,9,8,28.7,4.5,".281","88.7",189,31.2,26.4,56
"Bethancourt, Christian",542194,2022,30,333,17,11,24,3.6,".318","90.1",121,35.6,23,46.4
"Ozuna, Marcell",542303,2022,31,507,19,23,24.1,6.1,".334","89.4",163,41.2,21.6,38.4
"Villar, Jonathan",542340,2022,31,220,6,3,26.8,6.8,".247","89.6",68,30.1,27.4,61.6
"Ortega, Rafael",542364,2022,31,371,14,7,19.9,11.9,".307","87.2",81,40.4,24.4,34.4
"Aguilar, Jesús",542583,2022,32,507,19,16,23.5,5.5,".298","87.7",168,36.3,24.6,32.9
"Berti, Jon",542932,2022,32,404,17,4,22,10.4,".306","88",82,30,29.3,53
"Crawford, Brandon",543063,2022,35,458,15,9,21.4,8.5,".287","88.1",120,34.8,24.3,47.3
"Cron, C.J.",543068,2022,32,632,28,29,25.9,6.8,".320","88.7",167,33.7,25.7,39.2
"Gomes, Yan",543228,2022,34,293,12,8,16,2.7,".287","85.3",68,40.9,23.8,46.4
"Grossman, Robbie",543257,2022,32,477,19,7,27,11.7,".281","86.7",92,46.2,21,31.8
"Harrison, Josh",543281,2022,34,425,19,7,16.7,4.9,".284","87.4",79,35.1,25.1,43.9
"Hicks, Aaron",543305,2022,32,453,9,8,24.1,13.7,".303","87.9",92,44.2,23.7,44.6
"Higashioka, Kyle",543309,2022,32,248,7,10,21,4.8,".317","90.9",63,44.3,14.8,36.1
"Hosmer, Eric",543333,2022,32,419,19,8,15.3,8.8,".311","88.4",101,36,24.6,57.1
"McCann, James",543510,2022,32,191,6,3,24.1,5.8,".309","90.2",61,30,24.6,36.9
"Miller, Brad",543543,2022,32,241,3,7,29,7.5,".269","91.1",81,30.7,30.7,42.5
"Nola, Austin",543592,2022,32,397,15,4,15.1,8.6,".305","89.4",51,42.1,24.6,42.4
"Rendon, Anthony",543685,2022,32,193,10,5,18.1,11.9,".331","89.6",26,39.1,20.3,35.3
"Semien, Marcus",543760,2022,31,724,31,26,16.6,7.3,".306","87.3",152,43.5,22.5,33.6
